id, x, y, z, roll, pitch, yaw, mse, rmse
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.45,-7.77,1623.92,169.82,-16.85,160.96,3.02,1.74
0,336.45,-7.77,1623.92,169.82,-16.85,160.96,3.02,1.74
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,335.76,-8.89,1620.55,168.6,-16.3,161.97,1.32,1.15
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,334.94,-14.63,1619.99,168.64,-20.0,165.27,1.54,1.24
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.92,-29.43,1610.2,159.47,-17.4,162.78,5.67,2.38
0,332.41,-31.94,1619.07,169.48,-22.17,161.92,2.24,1.5
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.42,-33.07,1619.12,170.05,-20.43,162.12,0.3,0.55
0,332.21,-35.5,1622.7,169.2,-18.37,161.83,0.42,0.65
0,332.21,-35.5,1622.7,169.2,-18.37,161.83,0.42,0.65
0,329.16,-53.88,1619.26,165.96,-15.34,161.85,0.99,0.99
0,329.16,-53.88,1619.26,165.96,-15.34,161.85,0.99,0.99
0,329.16,-53.88,1619.26,165.96,-15.34,161.85,0.99,0.99
0,329.16,-53.88,1619.26,165.96,-15.34,161.85,0.99,0.99
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,329.19,-56.15,1619.37,172.02,-17.01,161.31,0.39,0.63
0,328.71,-57.62,1627.43,175.31,-18.42,160.67,0.29,0.54
0,328.71,-57.62,1627.43,175.31,-18.42,160.67,0.29,0.54
0,328.71,-57.62,1627.43,175.31,-18.42,160.67,0.29,0.54
0,328.71,-57.62,1627.43,175.31,-18.42,160.67,0.29,0.54
0,328.71,-57.62,1627.43,175.31,-18.42,160.67,0.29,0.54
0,328.71,-57.62,1627.43,175.31,-18.42,160.67,0.29,0.54
0,327.87,-59.74,1623.23,179.96,-20.34,158.91,1.8,1.34
0,327.87,-59.74,1623.23,179.96,-20.34,158.91,1.8,1.34
0,327.87,-59.74,1623.23,179.96,-20.34,158.91,1.8,1.34
0,327.87,-59.74,1623.23,179.96,-20.34,158.91,1.8,1.34
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,325.94,-61.88,1618.29,174.61,-18.94,162.21,0.51,0.72
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,323.4,-66.13,1609.17,160.62,-13.12,164.36,1.12,1.06
0,322.54,-70.21,1622.47,173.6,-16.1,161.57,0.25,0.5
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.55,-72.27,1617.45,176.14,-18.16,161.42,0.11,0.33
0,321.6,-73.4,1616.56,171.46,-18.03,162.65,0.4,0.64
0,321.6,-73.4,1616.56,171.46,-18.03,162.65,0.4,0.64
0,321.6,-73.4,1616.56,171.46,-18.03,162.65,0.4,0.64
0,321.6,-73.4,1616.56,171.46,-18.03,162.65,0.4,0.64
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
0,319.78,-78.87,1610.88,172.11,-16.63,160.34,0.72,0.85
